id,name,format,likeCount,viewCount,commentCount,publicUrl,publicId,quantity,boardType,finish,isFoil,isAlter,isProxy,useCmcOverride,useManaCostOverride,useColorIdentityOverride,excludedFromColor,info.id,info.uniqueCardId,info.scryfall_id,info.set,info.set_name,info.name,info.cn,info.layout,info.cmc,info.type,info.type_line,info.oracle_text,info.mana_cost,info.power,info.toughness,info.colors,info.color_indicator,info.color_identity,info.legalities,info.frame,info.frame_effects,info.reserved,info.digital,info.foil,info.nonfoil,info.etched,info.glossy,info.rarity,info.border_color,info.colorshifted,info.lang,info.latest,info.has_multiple_editions,info.has_arena_legal,info.prices,info.card_faces,info.artist,info.promo_types,info.cardHoarderUrl,info.cardKingdomUrl,info.cardKingdomFoilUrl,info.cardMarketUrl,info.tcgPlayerUrl,info.isArenaLegal,info.released_at,info.edhrec_rank,info.cardmarket_id,info.tcgplayer_id,info.cardkingdom_id,info.cardkingdom_foil_id,info.reprint,info.set_type,info.acorn,info.image_seq,info.cardTraderUrl,info.cardTraderFoilUrl,info.content_warning,info.starcitygames_sku,info.starcitygames_url,info.starcitygames_foil_sku,info.starcitygames_foil_url,info.isPauperCommander,info.isToken,info.defaultFinish,description,power,toughness,visibility,areCommentsEnabled,isShared,authorsCanEdit,createdByUser,authors,requestedAuthors,main,mainboardCount,mainboard,uniqueCardId,scryfall_id,set,set_name,cn,layout,cmc,type,type_line,oracle_text,mana_cost,colors,color_indicator,color_identity,legalities,frame,reserved,digital,foil,nonfoil,etched,glossy,rarity,border_color,colorshifted,flavor_text,lang,latest,has_multiple_editions,has_arena_legal,prices,card_faces,artist,promo_types,cardHoarderUrl,cardKingdomUrl,cardMarketUrl,tcgPlayerUrl,isArenaLegal,released_at,edhrec_rank,multiverse_ids,mtgo_id,tcgplayer_id,cardmarket_id,coolStuffIncFoilUrl,cardkingdom_foil_id,cardKingdomFoilUrl,cardkingdom_id,reprint,set_type,coolStuffIncUrl,acorn,image_seq,cardTraderUrl,cardTraderFoilUrl,cardTraderEtchedUrl,content_warning,starcitygames_sku,starcitygames_url,starcitygames_foil_sku,starcitygames_foil_url,starcitygames_etched_sku,starcitygames_etched_url,arena_id,loyalty,meld_part,meld_result,cardkingdom_etched_id,cardKingdomEtchedUrl,frame_effects,isToken,defaultFinish,isPauperCommander,isCovered,manapool_url,allRaritiesMask,isTemporary,flavor_name,info.flavor_text,info.coolStuffIncUrl,info.loyalty,info.coolStuffIncFoilUrl,Deck Section,info.multiverse_ids,info.arena_id
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,NANZJ,EP9Jp,ac1960a1-9141-468c-b96c-6c8e6905084d,tdc,Tarkir: Dragonstorm Commander,Wayfarer's Bauble,335,normal,1.0,6,Artifact,"{2}, {T}, Sacrifice this artifact: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.",{1},,,[],[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",2015,,False,False,False,True,False,False,common,black,False,en,True,True,True,"{'ck': 0.69, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.07, 'scg': 0.49, 'scg_buy': 0.005}",[],Tomas Duchek,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Wayfarer%27s+Bauble&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/wayfarers-bauble,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Wayfarers-Bauble?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624347%3Fpage%3D1,False,2025-04-11,63.0,818905.0,624347.0,311514.0,,True,commander,False,174818570,,,False,SGL-MTG-TDC-335-ENN,https://starcitygames.com/wayfarers-bauble-sgl-mtg-tdc-335-enn/,,,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Druids hold certain plants to be sacred and use their leaves and wood as a spellcasting focus.,,,,,,
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,Q9rZe,E0WXW,df441bae-3b9c-46a9-8287-870c00d58a64,tdc,Tarkir: Dragonstorm Commander,Windbrisk Heights,411,normal,0.0,8,Land,"Hideaway 4 (When this land enters, look at the top four cards of your library, exile one face down, then put the rest on the bottom in a random order.)
This land enters tapped.
{T}: Add {W}.
{W}, {T}: You may play the exiled card without paying its mana cost if you attacked with three or more creatures this turn.",,,,[],[],['W'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",2015,,False,False,False,True,False,False,rare,black,False,en,True,True,False,"{'ck': 0.49, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.04, 'scg': 0.49, 'scg_buy': 0.08}",[],Omar Rayyan,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Windbrisk+Heights&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/windbrisk-heights,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Windbrisk-Heights?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624324%3Fpage%3D1,False,2025-04-11,652.0,818968.0,624324.0,311700.0,,True,commander,False,174899870,,,False,SGL-MTG-TDC-411-ENN,https://starcitygames.com/windbrisk-heights-sgl-mtg-tdc-411-enn/,,,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,9Rbr4,E1j7e,a357b4ad-adb8-4db7-a4dc-2fc3f6b7e2d5,tdc,Tarkir: Dragonstorm Commander,Smoldering Marsh,395,normal,0.0,8,Land — Swamp Mountain,"({T}: Add {B} or {R}.)
This land enters tapped unless you control two or more basic lands.",,,,[],[],"['B', 'R']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,,False,False,False,True,False,False,rare,black,False,en,True,True,True,"{'eur': 0.25, 'ck': 0.49, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.04, 'scg': 0.49, 'scg_buy': 0.08}",[],Adam Paquette,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Smoldering+Marsh&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/smoldering-marsh,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Smoldering-Marsh?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624320%3Fpage%3D1,False,2025-04-11,105.0,818954.0,624320.0,311686.0,,True,commander,False,174828254,,,False,SGL-MTG-TDC-395-ENN,https://starcitygames.com/smoldering-marsh-sgl-mtg-tdc-395-enn/,,,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The continent of Guul Draz is a geothermal swampland reeking of heat and decay.,,,,,,
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,XJQZ1,Ebwv9,d0f3a502-064e-4700-a730-2e86f985bbc3,tdc,Tarkir: Dragonstorm Commander,Viscera Seer,199,normal,1.0,3,Creature — Vampire Wizard,Sacrifice a creature: Scry 1. (Look at the top card of your library. You may put that card on the bottom.),{B},1,1,['B'],[],['B'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",2015,,False,False,False,True,False,False,common,black,False,en,True,True,False,"{'eur': 0.75, 'ck': 0.79, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.2, 'scg': 0.49, 'scg_buy': 0.005}",[],John Stanko,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Viscera+Seer&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/viscera-seer,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Viscera-Seer?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624312%3Fpage%3D1,False,2025-04-11,225.0,818808.0,624312.0,311445.0,,True,commander,False,174818499,,,False,SGL-MTG-TDC-199-ENN,https://starcitygames.com/viscera-seer-sgl-mtg-tdc-199-enn/,,,True,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In matters of life and death, he trusts his gut.",,,,,,
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,e6OZP,LR3qK,3d726dff-2904-4a82-adaa-29c57a5c2aed,tdc,Tarkir: Dragonstorm Commander,Legion Warboss,220,normal,3.0,3,Creature — Goblin Soldier,"Mentor (Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)
At the beginning of combat on your turn, create a 1/1 red Goblin creature token. That token gains haste until end of turn and attacks this combat if able.",{2}{R},2,2,['R'],[],['R'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,,False,False,False,True,False,False,rare,black,False,en,True,True,True,"{'eur': 0.5, 'ck': 0.99, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.15, 'scg': 0.99, 'scg_buy': 0.08}",[],Alex Konstad,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Legion+Warboss&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/legion-warboss,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Legion-Warboss?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624330%3Fpage%3D1,False,2025-04-11,1706.0,818820.0,624330.0,311456.0,,True,commander,False,175160553,,,False,SGL-MTG-TDC-220-ENN,https://starcitygames.com/legion-warboss-sgl-mtg-tdc-220-enn/,,,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,w7yqG,YM3xX,a2d3ddb9-ddfb-4ca9-ae77-cf691d385a4a,tdc,Tarkir: Dragonstorm Commander,Siege-Gang Commander,232,normal,5.0,3,Creature — Goblin,"When this creature enters, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: This creature deals 2 damage to any target.",{3}{R}{R},2,2,['R'],[],['R'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",2015,,False,False,False,True,False,False,rare,black,False,en,True,True,True,"{'ck': 0.49, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.04, 'scg': 0.49, 'scg_buy': 0.08}",[],Aaron Miller,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Siege-Gang+Commander&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/siege-gang-commander,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Siege-Gang-Commander?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624335%3Fpage%3D1,False,2025-04-11,1443.0,818826.0,624335.0,311462.0,,True,commander,False,175160644,,,False,SGL-MTG-TDC-232-ENN,https://starcitygames.com/siege-gang-commander-sgl-mtg-tdc-232-enn/,,,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Ready . . . uh . . . fire!""",,,,,,
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,RJPZR,EQbrB,d4d469ea-824b-4eff-82e8-2a0b9b4c0e2d,tdc,Tarkir: Dragonstorm Commander,Loyal Apprentice,222,normal,2.0,3,Creature — Human Artificer,"Haste
Lieutenant — At the beginning of combat on your turn, if you control your commander, create a 1/1 colorless Thopter artifact creature token with flying. That token gains haste until end of turn.",{1}{R},2,1,['R'],[],['R'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,,False,False,False,True,False,False,uncommon,black,False,en,True,True,False,"{'ck': 0.49, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.04, 'scg': 0.49, 'scg_buy': 0.005}",[],Joe Slucher,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Loyal+Apprentice&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/loyal-apprentice,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Loyal-Apprentice?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624332%3Fpage%3D1,False,2025-04-11,754.0,818821.0,624332.0,311457.0,,True,commander,False,174921763,,,False,SGL-MTG-TDC-222-ENN,https://starcitygames.com/loyal-apprentice-sgl-mtg-tdc-222-enn/,,,True,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Those with knowledge are wise to listen to those with imagination.,,,,,,
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,pDVq1,Yj0q5,c7974707-88bf-474b-b1a9-30733c16b1ef,tdc,Tarkir: Dragonstorm Commander,Sun Titan,133,normal,6.0,3,Creature — Giant,"Vigilance
Whenever this creature enters or attacks, you may return target permanent card with mana value 3 or less from your graveyard to the battlefield.",{4}{W}{W},6,6,['W'],[],['W'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",2015,,False,False,False,True,False,False,mythic,black,False,en,True,True,True,"{'usd': 1.0, 'ck': 0.99, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.1, 'ck_buy_qty': 0, 'scg': 0.99, 'scg_qty': 12, 'scg_buy': 0.25}",[],Todd Lockwood,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Sun+Titan&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/sun-titan,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Sun-Titan?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624296%3Fpage%3D1,False,2025-04-11,233.0,818747.0,624296.0,311315.0,,True,commander,False,174921894,,,False,SGL-MTG-TDC-133-ENN,https://starcitygames.com/sun-titan-sgl-mtg-tdc-133-enn/,,,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A blazing sun that never sets.,,,,,,
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,ZMmZ0,YdMK8,c5333556-eea2-41ae-833e-007b9d540700,tdc,Tarkir: Dragonstorm Commander,Bitter Triumph,173,normal,2.0,5,Instant,"As an additional cost to cast this spell, discard a card or pay 3 life.
Destroy target creature or planeswalker.",{1}{B},,,['B'],[],['B'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,,False,False,False,True,False,False,uncommon,black,False,en,True,True,True,"{'usd': 1.25, 'eur': 2.89, 'ck': 2.99, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.75, 'scg': 2.99, 'scg_buy': 0.5}",[],Donato Giancola,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Bitter+Triumph&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/bitter-triumph,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Bitter-Triumph?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624303%3Fpage%3D1,False,2025-04-11,1247.0,818782.0,624303.0,311418.0,,True,commander,False,174899532,,,False,SGL-MTG-TDC-173-ENN,https://starcitygames.com/bitter-triumph-sgl-mtg-tdc-173-enn/,,,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Though he wept at Inti's death, Caparocti's eyes were keen, and his spear pierced cleanly through Clavileño's tainted heart.",,,,,,
vRdwqp,Mardu Surge (Tarkir Dragonstorm Commander Precon Decklist),commanderPrecons,79.0,37457.0,5.0,https://moxfield.com/decks/8KaWrDZ65k6x_VvjwJclGg,8KaWrDZ65k6x_VvjwJclGg,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,GPVaB,YebDO,854ee15f-bf36-4b80-9717-6e6f02da790e,tdc,Tarkir: Dragonstorm Commander,Goldnight Commander,117,normal,4.0,3,Creature — Human Cleric Soldier,"Whenever another creature you control enters, creatures you control get +1/+1 until end of turn.",{3}{W},2,2,['W'],[],['W'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,,False,False,False,True,False,False,uncommon,black,False,en,True,True,False,"{'eur': 0.19, 'ck': 0.49, 'lastUpdatedAtUtc': '2025-03-30T10:52:12.704Z', 'ck_buy': 0.04, 'scg': 0.29, 'scg_buy': 0.005}",[],Chris Rahn,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Goldnight+Commander&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,mtg/tarkir-dragonstorm-commander-decks/goldnight-commander,,https://www.cardmarket.com/en/Magic/Products/Singles/Commander-Tarkir-Dragonstorm/Goldnight-Commander?referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F624285%3Fpage%3D1,False,2025-04-11,3909.0,818731.0,624285.0,311304.0,,True,commander,False,174899685,,,False,SGL-MTG-TDC-117-ENN,https://starcitygames.com/goldnight-commander-sgl-mtg-tdc-117-enn/,,,True,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""One faith, but many hands in victory.""",,,,,,
