id,name,format,likeCount,viewCount,commentCount,publicUrl,publicId,quantity,boardType,finish,isFoil,isAlter,isProxy,useCmcOverride,useManaCostOverride,useColorIdentityOverride,excludedFromColor,info.id,info.uniqueCardId,info.scryfall_id,info.set,info.set_name,info.name,info.cn,info.layout,info.cmc,info.type,info.type_line,info.oracle_text,info.mana_cost,info.power,info.toughness,info.colors,info.color_indicator,info.color_identity,info.legalities,info.frame,info.reserved,info.digital,info.foil,info.nonfoil,info.etched,info.glossy,info.rarity,info.border_color,info.colorshifted,info.flavor_text,info.lang,info.latest,info.has_multiple_editions,info.has_arena_legal,info.prices,info.card_faces,info.artist,info.promo_types,info.cardHoarderUrl,info.cardMarketUrl,info.tcgPlayerUrl,info.isArenaLegal,info.released_at,info.edhrec_rank,info.mtgo_id,info.reprint,info.set_type,info.acorn,info.image_seq,info.content_warning,info.isToken,info.defaultFinish,description,power,toughness,visibility,areCommentsEnabled,isShared,authorsCanEdit,createdByUser,authors,requestedAuthors,main,mainboardCount,mainboard,uniqueCardId,scryfall_id,set,set_name,cn,layout,cmc,type,type_line,oracle_text,mana_cost,colors,color_indicator,color_identity,legalities,frame,reserved,digital,foil,nonfoil,etched,glossy,rarity,border_color,colorshifted,flavor_text,lang,latest,has_multiple_editions,has_arena_legal,prices,card_faces,artist,promo_types,cardHoarderUrl,cardKingdomUrl,cardMarketUrl,tcgPlayerUrl,isArenaLegal,released_at,edhrec_rank,multiverse_ids,mtgo_id,tcgplayer_id,cardmarket_id,coolStuffIncFoilUrl,cardkingdom_foil_id,cardKingdomFoilUrl,cardkingdom_id,reprint,set_type,coolStuffIncUrl,acorn,image_seq,cardTraderUrl,cardTraderFoilUrl,cardTraderEtchedUrl,content_warning,starcitygames_sku,starcitygames_url,starcitygames_foil_sku,starcitygames_foil_url,starcitygames_etched_sku,starcitygames_etched_url,arena_id,loyalty,meld_part,meld_result,cardkingdom_etched_id,cardKingdomEtchedUrl,frame_effects,isToken,defaultFinish,isPauperCommander,isCovered,manapool_url,allRaritiesMask,isTemporary,flavor_name,info.frame_effects,Deck Section,info.coolStuffIncUrl,info.coolStuffIncFoilUrl,info.cardTraderUrl,info.cardTraderFoilUrl,info.arena_id,info.multiverse_ids,info.cardKingdomFoilUrl,info.cardmarket_id,info.tcgplayer_id,info.cardkingdom_foil_id,info.starcitygames_foil_sku,info.starcitygames_foil_url
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,kq3Rr,YvdMZ,d9ab8aa7-ab0f-4eca-ab5d-a96960561f87,td0,Magic Online Theme Decks,Carrion Feeder,A40,normal,1.0,3,Creature — Zombie,"Carrion Feeder can't block.
Sacrifice a creature: Put a +1/+1 counter on Carrion Feeder.",{B},1,1,['B'],[],['B'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",1997,False,True,False,True,False,False,common,black,False,"Stinking of rot, it leaps between gravestones in search of its next meal.",en,False,True,False,"{'tix': 0.3, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Brian Snõddy,[],https://www.cardhoarder.com/cards/33328?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Carrion+Feeder&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DCarrion%2BFeeder%26view%3Dgrid,False,2010-11-08,524.0,33328.0,True,box,False,132341289,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,EgmN6,LD52p,d7f70ce1-e5de-44aa-9f8d-52f6ba2fb7a6,td0,Magic Online Theme Decks,Chartooth Cougar,A56,normal,6.0,3,Creature — Cat Beast,"{R}: Chartooth Cougar gets +1/+0 until end of turn.
Mountaincycling {2} ({2}, Discard this card: Search your library for a Mountain card, reveal it, put it into your hand, then shuffle.)",{5}{R},4,4,['R'],[],['R'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",1997,False,True,False,True,False,False,common,black,False,,en,False,True,False,"{'tix': 0.04, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Tony Szczudlo,[],https://www.cardhoarder.com/cards/33326?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Chartooth+Cougar&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DChartooth%2BCougar%26view%3Dgrid,False,2010-11-08,18614.0,33326.0,True,box,False,132527170,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,LK4KN,YdRea,d15b872c-f1ee-4ebb-89b8-45e2a6c3c2d8,td0,Magic Online Theme Decks,Civic Wayfinder,A64,normal,3.0,3,Creature — Elf Druid Warrior,"When Civic Wayfinder enters, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle.",{2}{G},2,2,['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",2003,False,True,False,True,False,False,common,black,False,"""These alleys are not safe. Come, I can guide you back to the market square.""",en,False,True,False,"{'tix': 0.05, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Cyril Van Der Haegen,[],https://www.cardhoarder.com/cards/33366?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Civic+Wayfinder&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DCivic%2BWayfinder%26view%3Dgrid,False,2010-11-08,15225.0,33366.0,True,box,False,132527169,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,kyN7o,kylP0,fd9bde00-a7ab-486f-96f1-d55ac5dc5bd9,td0,Magic Online Theme Decks,Buried Alive,A39,normal,3.0,4,Sorcery,"Search your library for up to three creature cards, put them into your graveyard, then shuffle.",{2}{B},,,['B'],[],['B'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",1997,False,True,False,True,False,False,uncommon,black,False,"""Is it worse to walk while dead, or to be buried alive? I have witnessed both.""
—Crovax",en,False,True,True,"{'tix': 0.36, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Brian Horton,[],https://www.cardhoarder.com/cards/33158?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Buried+Alive&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DBuried%2BAlive%26view%3Dgrid,False,2010-11-08,463.0,33158.0,True,box,False,131134469,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,LD6vz,k9AK7,1b93acd2-9dbd-4a06-8737-ad78c8309fa1,td0,Magic Online Theme Decks,Chain Lightning,A55,normal,1.0,4,Sorcery,"Chain Lightning deals 3 damage to any target. Then that player or that permanent's controller may pay {R}{R}. If the player does, they may copy this spell and may choose a new target for that copy.",{R},,,['R'],[],['R'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",1997,False,True,False,True,False,False,common,black,False,,en,False,True,False,"{'tix': 0.21, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Sandra Everingham,[],https://www.cardhoarder.com/cards/33130?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Chain+Lightning&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DChain%2BLightning%26view%3Dgrid,False,2010-11-08,5293.0,33130.0,True,box,False,132527160,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,YxNnJ,LR6g2,c7f6f8b0-7e56-4b88-b766-9f3245e5bf1d,td0,Magic Online Theme Decks,Cauldron Dance,A96,normal,6.0,5,Instant,"Cast this spell only during combat.
Return target creature card from your graveyard to the battlefield. That creature gains haste. Return it to your hand at the beginning of the next end step.
You may put a creature card from your hand onto the battlefield. That creature gains haste. Its controller sacrifices it at the beginning of the next end step.",{4}{B}{R},,,"['B', 'R']",[],"['B', 'R']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",1997,False,True,False,True,False,False,uncommon,black,False,,en,False,True,False,"{'tix': 0.05, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Donato Giancola,[],https://www.cardhoarder.com/cards/33266?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Cauldron+Dance&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DCauldron%2BDance%26view%3Dgrid,False,2010-11-08,9119.0,33266.0,True,box,False,132527162,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,Lm58W,LD5yM,dfecdc2e-5e64-473f-8e46-7a123ff1bf2a,td0,Magic Online Theme Decks,Dread Return,A41,normal,4.0,4,Sorcery,"Return target creature card from your graveyard to the battlefield.
Flashback—Sacrifice three creatures. (You may cast this card from your graveyard for its flashback cost. Then exile it.)",{2}{B}{B},,,['B'],[],['B'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'banned', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",2003,False,True,False,True,False,False,uncommon,black,False,Those who forget the horrors of the past are doomed to re-meet them.,en,False,True,False,"{'tix': 0.21, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Kev Walker,[],https://www.cardhoarder.com/cards/33428?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Dread+Return&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DDread%2BReturn%26view%3Dgrid,False,2010-11-08,506.0,33428.0,True,box,False,132527180,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,Ylrwo,LKD0K,8e1a8567-ce22-43d6-a85d-5eadb1e023e7,td0,Magic Online Theme Decks,Constant Mists,A66,normal,2.0,5,Instant,"Buyback—Sacrifice a land. (You may sacrifice a land in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)
Prevent all combat damage that would be dealt this turn.",{1}{G},,,['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",1997,False,True,False,True,False,False,uncommon,black,False,,en,True,True,False,"{'tix': 0.16, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Dermot Power,[],https://www.cardhoarder.com/cards/33166?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Constant+Mists&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DConstant%2BMists%26view%3Dgrid,False,2010-11-08,2369.0,33166.0,True,box,False,132527165,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,Y2yr4,Lm2bW,4156bb53-c92f-4ae5-b0aa-c6b8303cd891,td0,Magic Online Theme Decks,Darigaaz's Caldera,A125,normal,0.0,8,Land — Lair,"When Darigaaz's Caldera enters, sacrifice it unless you return a non-Lair land you control to its owner's hand.
{T}: Add {B}, {R}, or {G}.",,,,[],[],"['B', 'G', 'R']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",1997,False,True,False,True,False,False,uncommon,black,False,,en,False,True,False,"{'tix': 0.12, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Franz Vohwinkel,[],https://www.cardhoarder.com/cards/33276?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Darigaaz%27s+Caldera&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DDarigaaz%2527s%2BCaldera%26view%3Dgrid,False,2010-11-08,9074.0,33276.0,True,box,False,132527182,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,Yojyy,YdRPG,2480bf04-0666-45d8-b29d-3c7b62d83a11,td0,Magic Online Theme Decks,Edge of Autumn,A67,normal,2.0,4,Sorcery,"If you control four or fewer lands, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
Cycling—Sacrifice a land. (Sacrifice a land, Discard this card: Draw a card.)",{1}{G},,,['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",future,False,True,False,True,False,False,common,black,False,"""At harvest are seeds of next year sown.""",en,False,True,False,"{'tix': 0.15, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],Jean-Sébastien Rossbach,[],https://www.cardhoarder.com/cards/33152?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Edge+of+Autumn&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DEdge%2Bof%2BAutumn%26view%3Dgrid,False,2010-11-08,4509.0,33152.0,True,box,False,132527179,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gGJw9,Deathdancer Xira (Magic Online Theme Deck Precon Decklist),commanderPrecons,9.0,4258.0,0.0,https://www.moxfield.com/decks/OWpCFVoDUk2nEGovF_iA0Q,OWpCFVoDUk2nEGovF_iA0Q,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,E6AvQ,EWMXD,9dd8ccfe-9a64-4b5c-b7d7-a36ca99666ef,td0,Magic Online Theme Decks,Elven Cache,A68,normal,4.0,4,Sorcery,Return target card from your graveyard to your hand.,{2}{G}{G},,,['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",1997,False,True,False,True,False,False,common,black,False,"""The elves can hide better than most can look.""
—Mwani, Mtenda herder",en,True,True,False,"{'tix': 0.04, 'lastUpdatedAtUtc': '2024-11-02T10:50:10.406Z'}",[],John Matson,[],https://www.cardhoarder.com/cards/33148?affiliate_id=moxfield&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Elven+Cache&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://tcgplayer.pxf.io/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DElven%2BCache%26view%3Dgrid,False,2010-11-08,19711.0,33148.0,True,box,False,132527177,False,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
